iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2020-06-24,104063.0,356.0,376.286,8700.0,30.0,22.571,2733.615,9.352,9.885,228.539,0.788,0.593,0.83,170.0,4.466,886.0,23.274,,,,,31248.0,2612757.0,68.634,0.821,43108.0,1.132,0.0087,114.6,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-06-25,104387.0,324.0,365.286,8723.0,23.0,24.0,2742.126,8.511,9.596,229.143,0.604,0.63,0.84,165.0,4.334,869.0,22.828,,,,,41658.0,2654415.0,69.728,1.094,42777.0,1.124,0.0085,117.1,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-06-26,104638.0,251.0,343.571,8730.0,7.0,21.429,2748.719,6.593,9.025,229.327,0.184,0.563,0.85,156.0,4.098,846.0,22.223,,,,,47174.0,2701589.0,70.968,1.239,42791.0,1.124,0.008,124.5,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-06-27,104975.0,337.0,331.857,8739.0,9.0,18.571,2757.572,8.853,8.718,229.563,0.236,0.488,0.86,148.0,3.888,818.0,21.488,,,,,48785.0,2750374.0,72.249,1.282,42571.0,1.118,0.0078,128.3,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-06-28,105348.0,373.0,341.571,8749.0,10.0,17.571,2767.37,9.798,8.973,229.826,0.263,0.462,0.87,144.0,3.783,774.0,20.332,,,,,53518.0,2803892.0,73.655,1.406,43341.0,1.139,0.0079,126.9,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,6343.4,4.24,1.73,166.633773698075
CAN,North America,Canada,2020-06-29,105732.0,384.0,345.571,8768.0,19.0,17.429,2777.457,10.087,9.078,230.325,0.499,0.458,0.87,143.0,3.756,792.0,20.805,,,,,47749.0,2851641.0,74.909,1.254,43905.0,1.153,0.0079,127.1,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-06-30,106029.0,297.0,331.714,8780.0,12.0,15.714,2785.259,7.802,8.714,230.64,0.315,0.413,0.87,128.0,3.362,756.0,19.859,,,,,42926.0,2894567.0,76.037,1.128,44723.0,1.175,0.0074,134.8,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-01,106226.0,197.0,309.0,8790.0,10.0,12.857,2790.434,5.175,8.117,230.903,0.263,0.338,0.88,120.0,3.152,740.0,19.439,,,,,39588.0,2934155.0,77.077,1.04,45914.0,1.206,0.0067,148.6,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-02,106583.0,357.0,313.714,8806.0,16.0,11.857,2799.812,9.378,8.241,231.323,0.42,0.311,0.9,119.0,3.126,635.0,16.681,,,,,45262.0,2979417.0,78.266,1.189,46429.0,1.22,0.0068,148.0,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-03,106903.0,320.0,323.571,8813.0,7.0,11.857,2808.218,8.406,8.5,231.507,0.184,0.311,0.91,117.0,3.073,649.0,17.048,,,,,44515.0,3023932.0,79.435,1.169,46049.0,1.21,0.007,142.3,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-04,107116.0,213.0,305.857,8821.0,8.0,11.714,2813.813,5.595,8.035,231.717,0.21,0.308,0.92,110.0,2.89,632.0,16.602,,,,,41339.0,3065271.0,80.521,1.086,44985.0,1.182,0.0068,147.1,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-05,107303.0,187.0,279.286,8823.0,2.0,10.571,2818.726,4.912,7.337,231.77,0.053,0.278,0.94,105.0,2.758,615.0,16.155,,,,,39247.0,3104518.0,81.552,1.031,42947.0,1.128,0.0065,153.8,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,6291.3,4.06,-1.0,165.265167018744
CAN,North America,Canada,2020-07-06,107718.0,415.0,283.714,8836.0,13.0,9.714,2829.627,10.902,7.453,232.111,0.341,0.255,0.95,100.0,2.627,597.0,15.682,,,,,40586.0,3145104.0,82.618,1.066,41923.0,1.101,0.0068,147.8,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-07,107973.0,255.0,277.714,8843.0,7.0,9.0,2836.326,6.699,7.295,232.295,0.184,0.236,0.97,97.0,2.548,582.0,15.288,,,,,32124.0,3177228.0,83.462,0.844,40380.0,1.061,0.0069,145.4,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-08,108302.0,329.0,296.571,8855.0,12.0,9.286,2844.968,8.642,7.791,232.611,0.315,0.244,0.99,98.0,2.574,556.0,14.605,,,,,30869.0,3208097.0,84.273,0.811,39135.0,1.028,0.0076,132.0,tests performed,,,,,,,,,,,,,,68.98,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-09,108617.0,315.0,290.571,8865.0,10.0,8.429,2853.243,8.275,7.633,232.873,0.263,0.221,1.01,97.0,2.548,526.0,13.817,,,,,42052.0,3250149.0,85.378,1.105,38676.0,1.016,0.0075,133.1,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-10,108957.0,340.0,293.429,8879.0,14.0,9.429,2862.174,8.931,7.708,233.241,0.368,0.248,1.03,99.0,2.601,527.0,13.844,,,,,48749.0,3298898.0,86.658,1.281,39281.0,1.032,0.0075,133.9,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-11,109133.0,176.0,288.143,8882.0,3.0,8.714,2866.798,4.623,7.569,233.32,0.079,0.229,1.05,93.0,2.443,529.0,13.896,,,,,52860.0,3351758.0,88.047,1.389,40927.0,1.075,0.007,142.0,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-12,109292.0,159.0,284.143,8887.0,5.0,9.143,2870.974,4.177,7.464,233.451,0.131,0.24,1.07,93.0,2.443,514.0,13.502,,,,,53483.0,3405241.0,89.452,1.405,42960.0,1.129,0.0066,151.2,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,6506.2,4.07,4.15,170.910341210457
CAN,North America,Canada,2020-07-13,109965.0,673.0,321.0,8895.0,8.0,8.429,2888.653,17.679,8.432,233.661,0.21,0.221,1.11,94.0,2.469,499.0,13.108,,,,,51819.0,3457060.0,90.813,1.361,44565.0,1.171,0.0072,138.8,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-14,110352.0,387.0,339.857,8900.0,5.0,8.143,2898.819,10.166,8.928,233.793,0.131,0.214,1.11,96.0,2.522,530.0,13.922,,,,,40591.0,3497651.0,91.879,1.066,45775.0,1.202,0.0074,134.7,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-15,110713.0,361.0,344.429,8914.0,14.0,8.429,2908.302,9.483,9.048,234.16,0.368,0.221,1.12,89.0,2.338,503.0,13.213,,,,,35044.0,3532695.0,92.8,0.921,46371.0,1.218,0.0074,134.6,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-16,111160.0,447.0,363.286,8926.0,12.0,8.714,2920.045,11.742,9.543,234.476,0.315,0.229,1.13,84.0,2.207,491.0,12.898,,,,,47425.0,3580120.0,94.046,1.246,47139.0,1.238,0.0077,129.8,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-17,111630.0,470.0,381.857,8936.0,10.0,8.143,2932.391,12.346,10.031,234.738,0.263,0.214,1.14,87.0,2.285,483.0,12.688,,,,,54778.0,3634898.0,95.485,1.439,48000.0,1.261,0.008,125.7,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-18,111976.0,346.0,406.143,8939.0,3.0,8.143,2941.48,9.089,10.669,234.817,0.079,0.214,1.14,88.0,2.312,470.0,12.346,,,,,58464.0,3693362.0,97.02,1.536,48801.0,1.282,0.0083,120.2,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-19,112231.0,255.0,419.857,8943.0,4.0,8.0,2948.178,6.699,11.029,234.922,0.105,0.21,1.14,91.0,2.39,477.0,12.53,,,,,60245.0,3753607.0,98.603,1.583,49767.0,1.307,0.0084,118.5,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,6663.1,4.03,3.07,175.031922553779
CAN,North America,Canada,2020-07-20,112982.0,751.0,431.0,8947.0,4.0,7.429,2967.906,19.728,11.322,235.027,0.105,0.195,1.15,97.0,2.548,488.0,12.819,,,,,54519.0,3808126.0,100.035,1.432,50152.0,1.317,0.0086,116.4,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-21,113487.0,505.0,447.857,8954.0,7.0,7.714,2981.172,13.266,11.765,235.211,0.184,0.203,1.14,93.0,2.443,496.0,13.029,,,,,44000.0,3852126.0,101.191,1.156,50639.0,1.33,0.0088,113.1,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-22,113836.0,349.0,446.143,8958.0,4.0,6.286,2990.34,9.168,11.72,235.316,0.105,0.165,1.13,98.0,2.574,496.0,13.029,,,,,46001.0,3898127.0,102.399,1.208,52205.0,1.371,0.0085,117.0,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-23,114494.0,658.0,476.286,8966.0,8.0,5.714,3007.625,17.285,12.511,235.526,0.21,0.15,1.12,98.0,2.574,511.0,13.423,,,,,52898.0,3951025.0,103.789,1.39,52986.0,1.392,0.009,111.2,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-24,115208.0,714.0,511.143,8970.0,4.0,4.857,3026.381,18.756,13.427,235.632,0.105,0.128,1.11,90.0,2.364,484.0,12.714,,,,,57147.0,4008172.0,105.29,1.501,53325.0,1.401,0.0096,104.3,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-25,115554.0,346.0,511.143,8974.0,4.0,5.0,3035.47,9.089,13.427,235.737,0.105,0.131,1.08,84.0,2.207,425.0,11.164,,,,,61865.0,4070037.0,106.915,1.625,53811.0,1.414,0.0095,105.3,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-26,115851.0,297.0,517.143,8978.0,4.0,5.0,3043.272,7.802,13.585,235.842,0.105,0.131,1.06,81.0,2.128,398.0,10.455,,,,,62102.0,4132139.0,108.547,1.631,54076.0,1.421,0.0096,104.6,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,6785.0,3.98,2.36,178.234094419623
CAN,North America,Canada,2020-07-27,116477.0,626.0,499.286,8991.0,13.0,6.286,3059.716,16.444,13.116,236.183,0.341,0.165,1.04,80.0,2.102,401.0,10.534,,,,,55876.0,4188015.0,110.014,1.468,54270.0,1.426,0.0092,108.7,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-28,116838.0,361.0,478.714,9001.0,10.0,6.714,3069.199,9.483,12.575,236.446,0.263,0.176,1.02,80.0,2.102,412.0,10.823,,,,,49243.0,4237258.0,111.308,1.294,55019.0,1.445,0.0087,114.9,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-29,117325.0,487.0,498.429,9006.0,5.0,6.857,3081.992,12.793,13.093,236.577,0.131,0.18,1.01,80.0,2.102,403.0,10.586,,,,,42054.0,4279312.0,112.413,1.105,54455.0,1.43,0.0092,109.3,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-30,117740.0,415.0,463.714,9019.0,13.0,7.571,3092.893,10.902,12.181,236.919,0.341,0.199,0.99,86.0,2.259,411.0,10.796,,,,,56435.0,4335747.0,113.895,1.482,54960.0,1.444,0.0084,118.5,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-07-31,118297.0,557.0,441.286,9025.0,6.0,7.857,3107.525,14.632,11.592,237.076,0.158,0.206,0.98,86.0,2.259,379.0,9.956,,,,,62361.0,4398108.0,115.533,1.638,55705.0,1.463,0.0079,126.2,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-01,118523.0,226.0,424.143,9029.0,4.0,7.857,3113.462,5.937,11.142,237.181,0.105,0.206,0.97,87.0,2.285,366.0,9.614,,,,,62713.0,4460821.0,117.181,1.647,55826.0,1.466,0.0076,131.6,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-02,118719.0,196.0,409.714,9032.0,3.0,7.714,3118.611,5.149,10.763,237.26,0.079,0.203,0.96,90.0,2.364,358.0,9.404,,,,,68348.0,4529169.0,118.976,1.795,56719.0,1.49,0.0072,138.4,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,6867.9,3.91,1.61,180.411781439135
CAN,North America,Canada,2020-08-03,118945.0,226.0,352.571,9035.0,3.0,6.286,3124.547,5.937,9.262,237.339,0.079,0.165,0.96,89.0,2.338,359.0,9.431,,,,,61233.0,4590402.0,120.585,1.609,57484.0,1.51,0.0061,163.0,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-04,119658.0,713.0,402.857,9043.0,8.0,6.0,3143.277,18.73,10.583,237.549,0.21,0.158,0.98,99.0,2.601,363.0,9.536,,,,,45348.0,4635750.0,121.776,1.191,56927.0,1.495,0.0071,141.3,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-05,120002.0,344.0,382.429,9049.0,6.0,6.143,3152.314,9.036,10.046,237.707,0.158,0.161,0.98,99.0,2.601,341.0,8.958,,,,,42199.0,4677949.0,122.884,1.109,56948.0,1.496,0.0067,148.9,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-06,120315.0,313.0,367.857,9055.0,6.0,5.143,3160.536,8.222,9.663,237.864,0.158,0.135,0.98,92.0,2.417,346.0,9.089,,,,,45988.0,4723937.0,124.092,1.208,55456.0,1.457,0.0066,150.8,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-07,120851.0,536.0,364.857,9060.0,5.0,5.0,3174.616,14.08,9.584,237.996,0.131,0.131,0.98,86.0,2.259,328.0,8.616,,,,,57076.0,4781013.0,125.592,1.499,54701.0,1.437,0.0067,149.9,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-08,121084.0,233.0,365.857,9064.0,4.0,5.0,3180.736,6.121,9.611,238.101,0.105,0.131,0.98,90.0,2.364,314.0,8.248,,,,,58787.0,4839800.0,127.136,1.544,54140.0,1.422,0.0068,148.0,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-09,121296.0,212.0,368.143,9067.0,3.0,5.0,3186.305,5.569,9.671,238.18,0.079,0.131,0.99,90.0,2.364,311.0,8.17,,,,,58983.0,4898783.0,128.685,1.549,52802.0,1.387,0.007,143.4,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,6952.8,3.85,1.64,182.642006143074
CAN,North America,Canada,2020-08-10,121926.0,630.0,425.857,9074.0,7.0,5.571,3202.855,16.549,11.187,238.363,0.184,0.146,0.99,83.0,2.18,302.0,7.933,,,,,59787.0,4958570.0,130.256,1.571,52595.0,1.382,0.0081,123.5,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-11,122271.0,345.0,373.286,9080.0,6.0,5.286,3211.918,9.063,9.806,238.521,0.158,0.139,0.99,82.0,2.154,286.0,7.513,,,,,47111.0,5005681.0,131.493,1.238,52847.0,1.388,0.0071,141.6,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-12,122580.0,309.0,368.286,9085.0,5.0,5.143,3220.035,8.117,9.674,238.652,0.131,0.135,1.0,79.0,2.075,273.0,7.171,,,,,44140.0,5049821.0,132.653,1.16,53125.0,1.396,0.0069,144.2,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-13,123051.0,471.0,390.857,9091.0,6.0,5.143,3232.407,12.373,10.267,238.81,0.158,0.135,1.01,78.0,2.049,268.0,7.04,,,,,55004.0,5104825.0,134.098,1.445,54413.0,1.429,0.0072,139.2,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-14,123464.0,413.0,373.286,9095.0,4.0,5.0,3243.256,10.849,9.806,238.915,0.105,0.131,1.01,78.0,2.049,271.0,7.119,,,,,63054.0,5167879.0,135.754,1.656,55267.0,1.452,0.0068,148.1,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-15,123670.0,206.0,369.429,9101.0,6.0,5.286,3248.668,5.411,9.704,239.073,0.158,0.139,1.02,79.0,2.075,265.0,6.961,,,,,64422.0,5232301.0,137.446,1.692,56072.0,1.473,0.0066,151.8,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-16,123826.0,156.0,361.429,9106.0,5.0,5.571,3252.766,4.098,9.494,239.204,0.131,0.146,1.03,79.0,2.075,263.0,6.909,,,,,65906.0,5298207.0,139.178,1.731,57061.0,1.499,0.0063,157.9,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,7216.7,3.88,5.13,189.574353603256
CAN,North America,Canada,2020-08-17,124035.0,209.0,301.286,9108.0,2.0,4.857,3258.256,5.49,7.914,239.257,0.053,0.128,1.04,73.0,1.918,245.0,6.436,,,,,53727.0,5351934.0,140.589,1.411,56195.0,1.476,0.0054,186.5,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-18,124936.0,901.0,380.714,9118.0,10.0,5.429,3281.924,23.668,10.001,239.519,0.263,0.143,1.08,73.0,1.918,256.0,6.725,,,,,50446.0,5402380.0,141.914,1.325,56671.0,1.489,0.0067,148.9,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-19,125269.0,333.0,384.143,9124.0,6.0,5.571,3290.672,8.748,10.091,239.677,0.158,0.146,1.09,74.0,1.944,259.0,6.804,,,,,48193.0,5450573.0,143.18,1.266,57250.0,1.504,0.0067,149.0,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-20,125505.0,236.0,350.571,9127.0,3.0,5.143,3296.871,6.199,9.209,239.756,0.079,0.135,1.09,74.0,1.944,247.0,6.488,,,,,57174.0,5507747.0,144.682,1.502,57560.0,1.512,0.0061,164.2,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-21,126212.0,707.0,392.571,9141.0,14.0,6.571,3315.443,18.572,10.312,240.123,0.368,0.173,1.11,68.0,1.786,238.0,6.252,,,,,60688.0,5568435.0,146.276,1.594,57222.0,1.503,0.0069,145.8,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-22,126421.0,209.0,393.0,9142.0,1.0,5.857,3320.933,5.49,10.324,240.15,0.026,0.154,1.11,60.0,1.576,232.0,6.094,,,,,64322.0,5632757.0,147.966,1.69,57208.0,1.503,0.0069,145.6,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,2020-08-23,126680.0,259.0,407.714,9146.0,4.0,5.714,3327.737,6.804,10.71,240.255,0.105,0.15,1.12,54.0,1.419,226.0,5.937,,,,,61588.0,5694345.0,149.584,1.618,56591.0,1.487,0.0072,138.8,tests performed,,,,,,,,,,,,,,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,7476.6,3.92,5.05,196.401625694584
