iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
FRA,Europe,France,2020-01-24,2.0,2.0,,,,,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-01-25,3.0,1.0,,,,,0.044,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-01-26,3.0,0.0,,,,,0.044,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-3599.6,-6.61,-7.74,-53.2766950972342
FRA,Europe,France,2020-01-27,3.0,0.0,,,,,0.044,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-01-28,4.0,1.0,,,,,0.059,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-01-29,5.0,1.0,0.714,,,,0.074,0.015,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-01-30,5.0,0.0,0.714,,,,0.074,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-01-31,5.0,0.0,0.429,,,,0.074,0.0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-01,6.0,1.0,0.429,,,,0.089,0.015,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-02,6.0,0.0,0.429,,,,0.089,0.0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-4424.0,-6.52,-6.17,-65.4784140210479
FRA,Europe,France,2020-02-03,6.0,0.0,0.429,,,,0.089,0.0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-04,6.0,0.0,0.286,,,,0.089,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-05,6.0,0.0,0.143,,,,0.089,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-06,6.0,0.0,0.143,,,,0.089,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-07,6.0,0.0,0.143,,,,0.089,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-08,11.0,5.0,0.714,,,,0.163,0.074,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-09,11.0,0.0,0.714,,,,0.163,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-5500.8,-6.76,-7.99,-81.4158363126086
FRA,Europe,France,2020-02-10,11.0,0.0,0.714,,,,0.163,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-11,11.0,0.0,0.714,,,,0.163,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-12,11.0,0.0,0.714,,,,0.163,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-13,11.0,0.0,0.714,,,,0.163,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-14,11.0,0.0,0.714,,,,0.163,0.0,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-15,12.0,1.0,0.143,1.0,1.0,0.143,0.178,0.015,0.002,0.015,0.015,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-16,12.0,0.0,0.143,1.0,0.0,0.143,0.178,0.0,0.002,0.015,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-6558.0,-6.93,-7.94,-97.0631643648355
FRA,Europe,France,2020-02-17,12.0,0.0,0.143,1.0,0.0,0.143,0.178,0.0,0.002,0.015,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-18,12.0,0.0,0.143,1.0,0.0,0.143,0.178,0.0,0.002,0.015,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-19,12.0,0.0,0.143,1.0,0.0,0.143,0.178,0.0,0.002,0.015,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-20,12.0,0.0,0.143,1.0,0.0,0.143,0.178,0.0,0.002,0.015,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-21,12.0,0.0,0.143,1.0,0.0,0.143,0.178,0.0,0.002,0.015,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-22,12.0,0.0,0.0,1.0,0.0,0.0,0.178,0.0,0.0,0.015,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-23,12.0,0.0,0.0,1.0,0.0,0.0,0.178,0.0,0.0,0.015,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-7910.2,-7.34,-10.25,-117.076706733565
FRA,Europe,France,2020-02-24,12.0,0.0,0.0,1.0,0.0,0.0,0.178,0.0,0.0,0.015,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-25,14.0,2.0,0.286,1.0,0.0,0.0,0.207,0.03,0.004,0.015,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-26,18.0,4.0,0.857,2.0,1.0,0.143,0.266,0.059,0.013,0.03,0.015,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-27,38.0,20.0,3.714,2.0,0.0,0.143,0.562,0.296,0.055,0.03,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-28,57.0,19.0,6.429,2.0,0.0,0.143,0.844,0.281,0.095,0.03,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-02-29,100.0,43.0,12.571,2.0,0.0,0.143,1.48,0.636,0.186,0.03,0.0,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.72,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-01,130.0,30.0,16.857,2.0,0.0,0.143,1.924,0.444,0.249,0.03,0.0,0.002,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.72,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-9084.6,-7.51,-8.89,-134.458679931196
FRA,Europe,France,2020-03-02,191.0,61.0,25.571,3.0,1.0,0.286,2.827,0.903,0.378,0.044,0.015,0.004,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-03,212.0,21.0,28.286,4.0,1.0,0.429,3.138,0.311,0.419,0.059,0.015,0.006,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-04,288.0,76.0,38.571,4.0,0.0,0.286,4.263,1.125,0.571,0.059,0.0,0.004,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-05,426.0,138.0,55.429,7.0,3.0,0.714,6.305,2.043,0.82,0.104,0.044,0.011,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-06,616.0,190.0,79.857,9.0,2.0,1.0,9.117,2.812,1.182,0.133,0.03,0.015,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-07,948.0,332.0,121.143,16.0,7.0,2.0,14.031,4.914,1.793,0.237,0.104,0.03,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-08,1125.0,177.0,142.143,19.0,3.0,2.429,16.651,2.62,2.104,0.281,0.044,0.036,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-9863.4,-7.36,-6.03,-145.985485726764
FRA,Europe,France,2020-03-09,1411.0,286.0,174.286,25.0,6.0,3.143,20.884,4.233,2.58,0.37,0.089,0.047,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-10,1783.0,372.0,224.429,33.0,8.0,4.143,26.39,5.506,3.322,0.488,0.118,0.061,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-11,2293.0,510.0,286.429,48.0,15.0,6.286,33.938,7.548,4.239,0.71,0.222,0.093,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-12,2293.0,0.0,266.714,48.0,0.0,5.857,33.938,0.0,3.948,0.71,0.0,0.087,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-13,3678.0,1385.0,437.429,79.0,31.0,10.0,54.437,20.499,6.474,1.169,0.459,0.148,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-14,4493.0,815.0,506.429,91.0,12.0,10.714,66.5,12.063,7.496,1.347,0.178,0.159,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.54,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-15,4529.0,36.0,486.286,91.0,0.0,10.286,67.032,0.533,7.197,1.347,0.0,0.152,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.54,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-9640.4,-6.59,1.81,-142.684923718018
FRA,Europe,France,2020-03-16,6680.0,2151.0,752.714,149.0,58.0,17.714,98.869,31.836,11.141,2.205,0.858,0.262,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-17,7712.0,1032.0,847.0,149.0,0.0,16.571,114.143,15.274,12.536,2.205,0.0,0.245,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-18,9121.0,1409.0,975.429,149.0,0.0,14.429,134.997,20.854,14.437,2.205,0.0,0.214,2.35,771.0,11.411,2972.0,43.988,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-19,10962.0,1841.0,1238.429,244.0,95.0,28.0,162.246,27.248,18.33,3.611,1.406,0.414,2.27,1002.0,14.83,4073.0,60.283,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-20,12745.0,1783.0,1295.286,451.0,207.0,53.143,188.635,26.39,19.171,6.675,3.064,0.787,2.18,1297.0,19.197,5226.0,77.349,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-21,14444.0,1699.0,1421.571,563.0,112.0,67.429,213.782,25.146,21.04,8.333,1.658,0.998,2.12,1453.0,21.505,5900.0,87.324,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-22,16739.0,2295.0,1744.286,676.0,113.0,83.571,247.749,33.968,25.817,10.005,1.672,1.237,2.07,1674.0,24.776,6954.0,102.924,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-7740.6,-4.89,15.78,-114.566503519739
FRA,Europe,France,2020-03-23,20094.0,3355.0,1916.286,862.0,186.0,101.857,297.406,49.656,28.362,12.758,2.753,1.508,2.0,2080.0,30.786,8673.0,128.367,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-24,22337.0,2243.0,2089.286,1102.0,240.0,136.143,330.604,33.198,30.923,16.31,3.552,2.015,1.93,2503.0,37.046,10163.0,150.42,,,,,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-25,25292.0,2955.0,2310.143,1333.0,231.0,169.143,374.34,43.736,34.192,19.729,3.419,2.503,1.87,2935.0,43.44,12072.0,178.674,2913.0,43.115,14396.0,213.071,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-26,29208.0,3916.0,2606.571,1697.0,364.0,207.571,432.3,57.96,38.579,25.117,5.387,3.072,1.81,3351.0,49.597,13879.0,205.419,3087.0,45.69,15264.0,225.918,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-27,33000.0,3792.0,2893.571,1996.0,299.0,220.714,488.424,56.124,42.827,29.542,4.425,3.267,1.74,3758.0,55.621,15701.0,232.386,3453.0,51.107,17067.0,252.604,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-28,37648.0,4648.0,3314.857,2314.0,318.0,250.143,557.218,68.794,49.062,34.249,4.707,3.702,1.69,4236.0,62.696,17580.0,260.197,3850.0,56.983,18880.0,279.438,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-29,40251.0,2603.0,3358.857,2608.0,294.0,276.0,595.744,38.526,49.714,38.6,4.351,4.085,1.63,4592.0,67.965,19311.0,285.817,4084.0,60.446,20031.0,296.473,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,-3489.2,-2.05,35.62,-51.6426948920073
FRA,Europe,France,2020-03-30,44594.0,4343.0,3500.0,3025.0,417.0,309.0,660.024,64.28,51.803,44.772,6.172,4.573,1.58,5056.0,74.832,20946.0,310.016,4330.0,64.087,21086.0,312.088,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-03-31,52229.0,7635.0,4270.286,3526.0,501.0,346.286,773.027,113.004,63.203,52.187,7.415,5.125,1.52,5496.0,81.345,22672.0,335.562,4526.0,66.988,22614.0,334.704,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-01,57072.0,4843.0,4540.0,4779.0,1253.0,492.286,844.707,71.68,67.195,70.733,18.545,7.286,1.44,5940.0,87.916,24543.0,363.254,4690.0,69.415,23729.0,351.206,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-02,59172.0,2100.0,4280.571,5388.0,609.0,527.286,875.789,31.082,63.356,79.746,9.014,7.804,1.36,6305.0,93.319,26131.0,386.758,4806.0,71.132,24477.0,362.277,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-03,64395.0,5223.0,4485.0,6510.0,1122.0,644.857,953.093,77.304,66.381,96.353,16.606,9.544,1.3,6556.0,97.034,27302.0,404.089,4838.0,71.606,25045.0,370.684,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-04,47319.0,-17076.0,1381.571,7562.0,1052.0,749.714,700.356,-252.737,20.448,111.923,15.57,11.096,1.25,6723.0,99.505,28003.0,414.465,4645.0,68.749,24514.0,362.825,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-05,48165.0,,,8081.0,519.0,781.857,712.877,,,119.605,7.682,11.572,1.19,6859.0,101.518,28747.0,425.476,4492.0,66.485,23760.0,351.665,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,3641.4,2.0,61.08,53.8953654647929
FRA,Europe,France,2020-04-06,50823.0,2658.0,769.0,8914.0,833.0,841.286,752.217,39.34,11.382,131.934,12.329,12.452,1.14,6948.0,102.835,29569.0,437.643,4276.0,63.288,23406.0,346.426,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-07,47329.0,-3494.0,-820.857,10330.0,1416.0,972.0,700.504,-51.714,-12.149,152.892,20.958,14.386,1.09,7004.0,103.664,29871.0,442.113,4027.0,59.603,22537.0,333.564,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-08,51180.0,3851.0,-962.571,10874.0,544.0,870.714,757.501,56.998,-14.247,160.943,8.052,12.887,1.05,7019.0,103.886,30217.0,447.234,3738.0,55.325,21395.0,316.662,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-09,54964.0,3784.0,-722.0,12214.0,1340.0,975.143,813.507,56.006,-10.686,180.776,19.833,14.433,1.0,6937.0,102.673,30608.0,453.021,3379.0,50.012,20540.0,304.007,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-10,56530.0,1566.0,-1244.429,13199.0,985.0,955.571,836.685,23.178,-18.418,195.355,14.579,14.143,0.95,6875.0,101.755,31108.0,460.421,3170.0,46.918,20074.0,297.11,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
FRA,Europe,France,2020-04-11,57975.0,1445.0,1401.429,13835.0,636.0,896.143,858.072,21.387,20.742,204.768,9.413,13.264,0.91,6752.0,99.935,31159.0,461.176,2923.0,43.263,19296.0,285.595,,,,,,,,,,,,,,,,,,,,,,,87.96,67422000.0,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,,,,
